Crime_ID,Crime_Type,Location,Date,Time,Status,Victim_Age,Victim_Gender,Suspect_Age,Suspect_Gender,Year,Month
CR07301,Burglary,Punjabi Bagh,2020-11-22,21:54,Reported,28,Female,49,Other,2020,11
CR01835,Theft,Vasant Kunj,2022-10-06,11:37,Reported,33,Other,50,Other,2022,10
CR01950,Cybercrime,Punjabi Bagh,2022-10-26,07:48,Resolved,23,Female,26,Male,2022,10
CR07458,Cybercrime,Saket,2022-04-28,10:41,Closed,62,Other,27,Other,2022,4
CR07690,Murder,Chandni Chowk,2022-01-31,12:53,Unresolved,35,Male,46,Female,2022,1
CR06360,Kidnapping,Hauz Khas,2021-07-27,00:00,Reported,53,Other,62,Male,2021,7
CR09971,Theft,Dwarka,2022-05-28,20:11,Unresolved,63,Other,61,Male,2022,5
CR03721,Robbery,Karol Bagh,2021-11-13,11:10,Resolved,31,Male,51,Male,2021,11
CR06196,Murder,Punjabi Bagh,2022-01-19,21:48,Closed,17,Other,23,Other,2022,1
CR05461,Kidnapping,Dwarka,2022-12-19,11:01,Reported,35,Male,64,Other,2022,12
CR03848,Rape,Connaught Place,2021-05-13,13:02,Under Investigation,60,Other,47,Other,2021,5
CR02340,Fraud,Chandni Chowk,2022-07-06,12:12,Resolved,72,Other,44,Male,2022,7
CR04957,Kidnapping,Rohini,2020-05-01,06:03,Under Investigation,43,Other,60,Other,2020,5
CR04629,Cybercrime,Rohini,2023-12-22,18:29,Resolved,44,Female,67,Other,2023,12
CR04747,Rape,Saket,2021-02-27,05:18,Reported,34,Male,66,Female,2021,2
CR03541,Assault,Vasant Kunj,2023-10-19,07:14,Closed,48,Other,69,Male,2023,10
CR07100,Robbery,Lajpat Nagar,2023-10-10,04:26,Closed,26,Female,44,Other,2023,10
CR00019,Assault,Lajpat Nagar,2022-01-18,12:15,Resolved,57,Male,29,Male,2022,1
CR03609,Cybercrime,Dwarka,2022-04-14,06:40,Under Investigation,32,Other,35,Male,2022,4
CR02221,Theft,Hauz Khas,2021-12-02,23:24,Closed,53,Male,32,Male,2021,12
CR06045,Burglary,Chandni Chowk,2021-07-01,21:08,Closed,41,Other,52,Female,2021,7
CR06208,Domestic Violence,Saket,2023-04-27,10:16,Reported,39,Other,45,Other,2023,4
CR01599,Murder,Lajpat Nagar,2020-04-01,19:29,Unresolved,21,Female,52,Female,2020,4
CR07759,Fraud,Karol Bagh,2020-09-18,01:00,Resolved,70,Other,20,Female,2020,9
CR05235,Murder,Rohini,2021-08-12,22:48,Under Investigation,57,Female,33,Female,2021,8
CR06533,Robbery,Dwarka,2023-12-14,18:25,Under Investigation,34,Male,43,Female,2023,12
CR08116,Murder,Connaught Place,2020-08-12,20:05,Under Investigation,68,Other,22,Other,2020,8
CR04029,Burglary,Rohini,2021-09-03,12:58,Resolved,52,Female,71,Male,2021,9
CR09565,Theft,Rohini,2020-12-11,13:01,Closed,29,Female,57,Male,2020,12
CR03593,Theft,Rohini,2020-02-14,01:05,Under Investigation,51,Male,38,Other,2020,2
CR09479,Cybercrime,Saket,2020-01-11,15:52,Reported,39,Other,45,Male,2020,1
CR03936,Fraud,Lajpat Nagar,2022-12-26,08:01,Closed,57,Male,25,Other,2022,12
CR01261,Cybercrime,Connaught Place,2022-03-26,23:54,Unresolved,26,Female,69,Male,2022,3
CR09222,Robbery,Vasant Kunj,2022-02-16,16:00,Closed,55,Female,68,Female,2022,2
CR03813,Theft,Dwarka,2022-03-09,11:07,Closed,52,Female,59,Male,2022,3
CR00809,Domestic Violence,Hauz Khas,2023-11-03,04:13,Closed,43,Other,29,Other,2023,11
CR02029,Fraud,Dwarka,2021-06-22,23:19,Unresolved,33,Female,24,Female,2021,6
CR04511,Fraud,Rohini,2020-11-13,01:32,Unresolved,40,Other,43,Other,2020,11
CR04793,Domestic Violence,Vasant Kunj,2020-03-12,01:06,Under Investigation,70,Male,74,Male,2020,3
CR09784,Theft,Hauz Khas,2020-05-29,14:07,Reported,66,Male,64,Female,2020,5
CR08328,Murder,Hauz Khas,2020-05-19,03:35,Resolved,40,Female,33,Female,2020,5
CR01702,Assault,Rohini,2022-06-13,20:34,Under Investigation,73,Female,51,Female,2022,6
CR07007,Assault,Hauz Khas,2022-03-08,22:52,Resolved,61,Male,54,Other,2022,3
CR02751,Rape,Saket,2022-10-10,23:00,Closed,15,Female,55,Other,2022,10
CR02287,Kidnapping,Punjabi Bagh,2021-04-06,19:05,Unresolved,53,Male,50,Other,2021,4
CR05298,Murder,Punjabi Bagh,2021-05-11,07:31,Resolved,61,Other,26,Female,2021,5
CR03737,Kidnapping,Chandni Chowk,2023-09-08,19:24,Resolved,48,Female,59,Female,2023,9
CR04618,Rape,Saket,2021-08-08,00:37,Under Investigation,67,Other,16,Other,2021,8
CR01880,Domestic Violence,Chandni Chowk,2023-05-30,04:23,Unresolved,25,Female,28,Female,2023,5
CR05903,Murder,Connaught Place,2022-02-14,01:00,Closed,67,Female,60,Female,2022,2
CR06200,Murder,Dwarka,2023-12-09,12:23,Reported,21,Other,21,Male,2023,12
CR09225,Cybercrime,Rohini,2022-11-29,08:54,Under Investigation,49,Female,32,Male,2022,11
CR06388,Fraud,Lajpat Nagar,2021-12-02,14:54,Under Investigation,70,Other,67,Female,2021,12
CR01046,Assault,Dwarka,2023-05-22,02:40,Resolved,41,Female,55,Male,2023,5
CR08066,Domestic Violence,Karol Bagh,2022-12-15,17:28,Unresolved,54,Male,34,Other,2022,12
CR08700,Fraud,Saket,2020-12-27,03:01,Closed,54,Male,69,Other,2020,12
CR02088,Assault,Connaught Place,2021-03-22,07:02,Closed,16,Female,58,Female,2021,3
CR02974,Assault,Chandni Chowk,2022-12-14,01:28,Reported,34,Other,56,Female,2022,12
CR01046,Assault,Dwarka,2023-05-22,02:40,Resolved,41,Female,55,Male,2023,5
CR04880,Assault,Dwarka,2022-11-16,11:05,Reported,50,Other,47,Female,2022,11
CR04123,Fraud,Rohini,2022-02-24,01:35,Resolved,43,Female,60,Male,2022,2
CR07512,Fraud,Dwarka,2021-08-03,13:32,Reported,37,Female,42,Male,2021,8
CR01568,Fraud,Lajpat Nagar,2022-04-23,06:13,Unresolved,22,Male,23,Female,2022,4
CR00462,Domestic Violence,Punjabi Bagh,2021-06-08,07:50,Resolved,56,Other,44,Male,2021,6
CR00743,Burglary,Rohini,2020-12-14,11:48,Under Investigation,62,Male,71,Other,2020,12
CR00222,Cybercrime,Punjabi Bagh,2022-10-09,16:19,Reported,61,Other,26,Female,2022,10
CR05972,Theft,Connaught Place,2022-06-27,21:29,Closed,20,Other,50,Male,2022,6
CR04850,Kidnapping,Dwarka,2023-04-04,22:19,Reported,28,Other,20,Male,2023,4
CR08953,Rape,Punjabi Bagh,2022-04-16,05:20,Unresolved,18,Female,24,Other,2022,4
CR00625,Fraud,Vasant Kunj,2022-09-08,08:17,Resolved,34,Female,69,Female,2022,9
CR08185,Theft,Rohini,2022-05-10,04:37,Resolved,39,Other,25,Male,2022,5
CR03286,Cybercrime,Saket,2021-09-02,13:44,Under Investigation,29,Female,67,Male,2021,9
CR07431,Assault,Chandni Chowk,2021-01-11,11:19,Reported,31,Male,72,Male,2021,1
CR08348,Cybercrime,Rohini,2020-01-18,13:32,Closed,43,Male,55,Female,2020,1
CR04582,Fraud,Saket,2023-04-09,10:38,Reported,68,Female,39,Female,2023,4
CR07438,Murder,Karol Bagh,2020-08-03,14:56,Closed,17,Male,55,Other,2020,8
CR04273,Fraud,Vasant Kunj,2023-02-08,22:55,Resolved,71,Female,37,Female,2023,2
CR00353,Cybercrime,Rohini,2022-10-21,21:22,Reported,43,Female,49,Female,2022,10
CR00456,Assault,Saket,2021-09-25,16:19,Resolved,33,Female,64,Female,2021,9
CR05247,Domestic Violence,Dwarka,2023-06-20,19:57,Under Investigation,17,Male,60,Male,2023,6
CR00239,Burglary,Karol Bagh,2023-01-17,05:54,Closed,40,Male,23,Female,2023,1
CR06500,Kidnapping,Lajpat Nagar,2023-01-25,23:04,Reported,70,Other,64,Other,2023,1
CR05799,Rape,Connaught Place,2023-08-12,09:23,Closed,60,Male,29,Female,2023,8
CR08140,Rape,Dwarka,2022-10-04,20:42,Closed,52,Other,73,Female,2022,10
CR08671,Murder,Vasant Kunj,2020-07-20,19:57,Reported,69,Female,48,Male,2020,7
CR07107,Fraud,Saket,2023-08-12,18:55,Unresolved,65,Male,60,Female,2023,8
CR02907,Theft,Lajpat Nagar,2020-09-26,19:40,Reported,34,Other,74,Female,2020,9
CR01018,Theft,Lajpat Nagar,2020-04-13,23:46,Resolved,17,Female,32,Male,2020,4
CR09690,Murder,Karol Bagh,2023-12-28,01:24,Unresolved,27,Male,71,Female,2023,12
CR07081,Burglary,Lajpat Nagar,2020-04-12,16:12,Resolved,29,Other,34,Other,2020,4
CR01760,Cybercrime,Rohini,2021-08-20,00:34,Resolved,22,Female,48,Female,2021,8
CR03652,Rape,Hauz Khas,2022-03-13,18:33,Closed,62,Other,56,Female,2022,3
CR09365,Theft,Connaught Place,2021-09-02,10:04,Under Investigation,19,Male,26,Other,2021,9
CR09047,Burglary,Hauz Khas,2021-11-03,01:51,Reported,63,Other,74,Female,2021,11
CR01103,Domestic Violence,Rohini,2020-10-24,11:00,Resolved,33,Other,63,Male,2020,10
CR08761,Murder,Lajpat Nagar,2021-12-10,18:06,Reported,19,Female,25,Male,2021,12
CR08986,Fraud,Punjabi Bagh,2022-03-13,05:37,Under Investigation,69,Other,36,Female,2022,3
CR02862,Robbery,Rohini,2020-02-02,00:32,Reported,61,Male,26,Male,2020,2
CR07840,Fraud,Lajpat Nagar,2020-06-25,23:18,Under Investigation,26,Male,19,Other,2020,6
CR06974,Murder,Hauz Khas,2023-07-07,12:52,Reported,45,Male,26,Male,2023,7
CR09775,Cybercrime,Saket,2023-01-07,09:37,Closed,55,Other,35,Other,2023,1
CR09849,Murder,Chandni Chowk,2022-03-31,06:09,Reported,47,Other,56,Male,2022,3
CR01372,Cybercrime,Rohini,2023-05-24,07:27,Reported,51,Other,22,Other,2023,5
CR07707,Theft,Chandni Chowk,2023-06-19,01:19,Under Investigation,35,Male,59,Other,2023,6
CR08600,Rape,Chandni Chowk,2023-12-29,11:49,Resolved,36,Other,73,Other,2023,12
CR08971,Burglary,Karol Bagh,2022-12-05,15:20,Resolved,26,Male,42,Male,2022,12
CR03771,Assault,Rohini,2020-12-15,07:06,Unresolved,16,Other,74,Other,2020,12
CR01034,Cybercrime,Rohini,2023-09-22,12:43,Resolved,22,Other,67,Male,2023,9
CR05942,Robbery,Rohini,2022-08-27,08:08,Reported,60,Male,44,Other,2022,8
CR03065,Domestic Violence,Lajpat Nagar,2021-03-13,11:52,Reported,60,Female,55,Male,2021,3
CR02423,Burglary,Vasant Kunj,2023-03-18,23:12,Closed,52,Other,29,Other,2023,3
CR00906,Cybercrime,Chandni Chowk,2023-04-07,11:26,Under Investigation,66,Male,60,Female,2023,4
CR07145,Domestic Violence,Hauz Khas,2020-02-27,02:28,Reported,23,Male,46,Male,2020,2
CR08247,Theft,Chandni Chowk,2023-02-09,20:32,Under Investigation,62,Female,46,Other,2023,2
CR03646,Robbery,Hauz Khas,2022-01-29,19:31,Unresolved,21,Male,64,Other,2022,1
CR08401,Rape,Vasant Kunj,2022-02-07,03:57,Under Investigation,42,Other,22,Female,2022,2
CR08239,Assault,Dwarka,2022-12-14,03:35,Unresolved,41,Other,66,Other,2022,12
CR09040,Rape,Chandni Chowk,2021-12-17,15:03,Unresolved,69,Male,58,Male,2021,12
CR07532,Fraud,Rohini,2022-05-03,18:42,Unresolved,33,Other,41,Other,2022,5
CR09791,Murder,Karol Bagh,2021-12-23,18:12,Under Investigation,47,Male,68,Other,2021,12
CR06785,Kidnapping,Connaught Place,2023-05-31,05:59,Resolved,71,Female,55,Other,2023,5
CR02236,Robbery,Hauz Khas,2021-01-31,08:15,Closed,26,Other,50,Female,2021,1
CR03037,Domestic Violence,Lajpat Nagar,2020-06-27,11:24,Unresolved,62,Other,17,Male,2020,6
CR04863,Burglary,Punjabi Bagh,2021-01-07,06:58,Closed,16,Other,33,Other,2021,1
CR02485,Domestic Violence,Saket,2021-10-06,00:49,Unresolved,51,Other,73,Male,2021,10
CR06725,Fraud,Punjabi Bagh,2022-08-22,10:52,Unresolved,73,Other,60,Male,2022,8
CR03288,Cybercrime,Lajpat Nagar,2021-06-30,20:15,Closed,56,Female,17,Female,2021,6
CR01901,Assault,Karol Bagh,2023-12-22,19:50,Unresolved,22,Female,61,Male,2023,12
CR06760,Theft,Punjabi Bagh,2021-07-07,12:14,Under Investigation,30,Male,38,Other,2021,7
CR01569,Rape,Vasant Kunj,2022-09-15,06:04,Reported,42,Male,26,Female,2022,9
CR04532,Kidnapping,Punjabi Bagh,2022-06-22,11:58,Unresolved,23,Male,67,Female,2022,6
CR00347,Kidnapping,Karol Bagh,2021-04-24,13:55,Closed,42,Other,29,Other,2021,4
CR01242,Rape,Connaught Place,2020-05-16,14:21,Under Investigation,27,Male,17,Male,2020,5
CR04638,Rape,Vasant Kunj,2023-08-08,14:48,Under Investigation,44,Female,35,Other,2023,8
CR08593,Murder,Dwarka,2021-11-27,08:18,Unresolved,16,Female,43,Female,2021,11
CR05492,Domestic Violence,Dwarka,2022-04-25,01:26,Under Investigation,56,Other,54,Other,2022,4
CR06152,Assault,Lajpat Nagar,2022-06-13,06:47,Closed,55,Male,37,Female,2022,6
CR06613,Fraud,Chandni Chowk,2022-07-19,09:53,Under Investigation,44,Female,26,Male,2022,7
CR07262,Burglary,Lajpat Nagar,2023-08-22,01:25,Resolved,61,Male,16,Female,2023,8
CR09297,Fraud,Dwarka,2022-06-26,00:23,Closed,72,Male,66,Male,2022,6
CR04844,Robbery,Lajpat Nagar,2023-06-19,05:29,Under Investigation,73,Other,67,Male,2023,6
CR03382,Robbery,Karol Bagh,2020-08-03,12:50,Reported,54,Male,41,Other,2020,8
CR02626,Robbery,Saket,2021-07-25,11:41,Reported,68,Female,44,Male,2021,7
CR07976,Robbery,Vasant Kunj,2020-04-07,06:11,Reported,36,Other,55,Other,2020,4
CR09471,Assault,Saket,2021-09-09,02:46,Under Investigation,58,Male,68,Male,2021,9
CR06363,Assault,Punjabi Bagh,2023-07-19,00:09,Resolved,18,Other,17,Male,2023,7
CR00763,Cybercrime,Rohini,2021-08-06,19:05,Resolved,59,Male,64,Male,2021,8
CR07436,Assault,Rohini,2021-02-13,22:26,Reported,22,Female,45,Other,2021,2
CR02947,Kidnapping,Punjabi Bagh,2022-07-04,16:30,Resolved,35,Female,64,Female,2022,7
CR09440,Burglary,Hauz Khas,2023-03-09,03:18,Reported,46,Male,18,Female,2023,3
CR01222,Theft,Chandni Chowk,2023-11-29,05:56,Closed,69,Female,51,Female,2023,11
CR04843,Robbery,Saket,2023-04-16,06:32,Under Investigation,39,Female,35,Male,2023,4
CR02134,Murder,Rohini,2022-01-20,05:11,Reported,72,Other,43,Male,2022,1
CR09288,Cybercrime,Lajpat Nagar,2020-06-20,08:55,Reported,50,Other,20,Male,2020,6
CR02847,Cybercrime,Dwarka,2023-01-20,15:08,Unresolved,27,Male,32,Other,2023,1
CR06280,Domestic Violence,Saket,2020-05-19,14:59,Resolved,44,Female,39,Female,2020,5
CR01575,Theft,Hauz Khas,2020-10-30,17:38,Under Investigation,18,Female,53,Other,2020,10
CR00509,Cybercrime,Karol Bagh,2021-02-10,17:53,Under Investigation,72,Female,56,Other,2021,2
CR09137,Murder,Hauz Khas,2023-11-22,06:57,Under Investigation,73,Other,15,Female,2023,11
CR07823,Domestic Violence,Saket,2020-11-01,04:09,Unresolved,45,Male,73,Female,2020,11
CR01259,Theft,Chandni Chowk,2023-06-18,02:48,Reported,69,Female,46,Female,2023,6
CR05573,Cybercrime,Rohini,2020-08-30,06:13,Reported,16,Female,71,Female,2020,8
CR07341,Rape,Karol Bagh,2022-07-24,01:25,Closed,46,Male,42,Male,2022,7
CR09978,Burglary,Connaught Place,2022-03-29,21:40,Unresolved,69,Female,40,Other,2022,3
CR00711,Murder,Vasant Kunj,2023-03-21,17:58,Reported,65,Female,17,Other,2023,3
CR07432,Cybercrime,Saket,2021-02-15,15:13,Unresolved,51,Male,20,Male,2021,2
CR09737,Cybercrime,Rohini,2023-04-16,20:43,Under Investigation,38,Female,35,Male,2023,4
CR03468,Theft,Rohini,2023-09-11,17:08,Under Investigation,64,Female,28,Male,2023,9
CR09883,Theft,Rohini,2020-10-10,11:34,Unresolved,48,Female,68,Other,2020,10
CR09269,Fraud,Rohini,2022-04-06,02:22,Under Investigation,54,Other,35,Female,2022,4
CR01372,Cybercrime,Rohini,2023-05-24,07:27,Reported,51,Other,22,Other,2023,5
CR00712,Theft,Saket,2020-11-25,00:50,Resolved,56,Other,74,Other,2020,11
CR08314,Fraud,Saket,2022-11-25,23:54,Resolved,40,Female,42,Male,2022,11
CR07872,Fraud,Dwarka,2023-12-13,14:41,Unresolved,20,Other,61,Male,2023,12
CR06648,Robbery,Vasant Kunj,2021-09-15,08:57,Reported,56,Female,40,Male,2021,9
CR06496,Murder,Saket,2021-11-13,19:21,Under Investigation,16,Female,49,Other,2021,11
CR09606,Robbery,Connaught Place,2022-06-28,20:05,Under Investigation,48,Other,62,Male,2022,6
CR01482,Robbery,Dwarka,2021-07-13,16:29,Closed,56,Female,23,Female,2021,7
CR09404,Kidnapping,Karol Bagh,2020-02-03,11:56,Resolved,33,Other,54,Male,2020,2
CR07922,Rape,Connaught Place,2021-10-29,11:30,Under Investigation,58,Male,51,Other,2021,10
CR09718,Rape,Punjabi Bagh,2022-09-02,09:11,Reported,15,Male,25,Male,2022,9
CR01794,Assault,Chandni Chowk,2021-09-09,13:08,Resolved,57,Female,51,Other,2021,9
CR04401,Kidnapping,Chandni Chowk,2020-05-15,02:36,Unresolved,55,Other,19,Male,2020,5
CR01821,Kidnapping,Punjabi Bagh,2021-05-17,08:37,Reported,58,Other,47,Male,2021,5
CR09406,Fraud,Vasant Kunj,2023-08-16,11:08,Under Investigation,61,Male,69,Other,2023,8
CR06221,Domestic Violence,Chandni Chowk,2021-11-20,11:08,Resolved,49,Male,63,Other,2021,11
CR05479,Murder,Hauz Khas,2022-05-31,11:52,Resolved,30,Female,34,Other,2022,5
CR01741,Burglary,Chandni Chowk,2020-05-02,01:11,Resolved,71,Other,59,Other,2020,5
CR01658,Cybercrime,Chandni Chowk,2020-09-02,19:46,Reported,28,Male,54,Female,2020,9
CR00212,Kidnapping,Saket,2022-06-17,06:06,Closed,55,Female,57,Other,2022,6
CR03739,Theft,Connaught Place,2023-07-11,15:38,Unresolved,61,Female,51,Male,2023,7
CR09934,Cybercrime,Karol Bagh,2022-04-29,22:01,Resolved,35,Female,46,Male,2022,4
CR00323,Domestic Violence,Dwarka,2022-10-26,00:49,Unresolved,31,Female,36,Other,2022,10
CR01477,Domestic Violence,Rohini,2021-05-29,11:28,Under Investigation,22,Male,33,Other,2021,5
CR01097,Theft,Hauz Khas,2023-02-06,20:40,Resolved,40,Female,17,Female,2023,2
CR09415,Fraud,Lajpat Nagar,2023-11-23,19:16,Unresolved,66,Male,28,Other,2023,11
CR01359,Theft,Chandni Chowk,2023-09-22,10:19,Unresolved,18,Female,26,Other,2023,9
CR00334,Domestic Violence,Vasant Kunj,2022-12-11,09:18,Resolved,58,Male,57,Other,2022,12
CR05218,Theft,Vasant Kunj,2021-08-25,14:16,Under Investigation,69,Female,59,Female,2021,8
CR01613,Assault,Saket,2022-03-02,15:19,Unresolved,66,Other,34,Male,2022,3
CR04418,Theft,Karol Bagh,2023-01-30,04:34,Reported,46,Female,54,Other,2023,1
CR00792,Burglary,Rohini,2023-05-01,23:21,Reported,71,Female,62,Female,2023,5
CR00233,Theft,Lajpat Nagar,2023-06-11,04:38,Unresolved,49,Male,47,Male,2023,6
CR09330,Theft,Saket,2021-04-19,18:19,Resolved,68,Female,34,Female,2021,4
CR07191,Fraud,Connaught Place,2020-02-04,10:15,Resolved,47,Male,54,Female,2020,2
CR04010,Murder,Lajpat Nagar,2022-03-25,11:13,Under Investigation,19,Male,73,Other,2022,3
CR08169,Kidnapping,Karol Bagh,2021-06-30,03:17,Under Investigation,52,Other,52,Female,2021,6
CR06637,Cybercrime,Chandni Chowk,2020-03-28,03:39,Unresolved,72,Female,62,Female,2020,3
CR05013,Assault,Punjabi Bagh,2023-01-29,18:00,Resolved,26,Male,66,Male,2023,1
CR07297,Robbery,Rohini,2023-12-31,00:02,Closed,45,Male,53,Male,2023,12
CR06473,Kidnapping,Vasant Kunj,2021-03-31,12:15,Under Investigation,54,Male,57,Male,2021,3
CR08796,Theft,Chandni Chowk,2021-10-06,11:17,Closed,49,Other,59,Male,2021,10
CR03060,Domestic Violence,Saket,2023-07-09,03:32,Closed,43,Female,18,Female,2023,7
CR03651,Burglary,Vasant Kunj,2022-03-25,13:38,Reported,53,Male,73,Male,2022,3
CR05364,Robbery,Punjabi Bagh,2021-12-01,06:01,Reported,15,Male,26,Female,2021,12
CR00871,Theft,Punjabi Bagh,2022-10-04,08:34,Unresolved,50,Female,64,Male,2022,10
CR01263,Domestic Violence,Saket,2023-09-30,17:54,Resolved,53,Other,70,Other,2023,9
CR01618,Robbery,Chandni Chowk,2020-05-26,20:57,Resolved,54,Other,60,Male,2020,5
CR05419,Domestic Violence,Lajpat Nagar,2021-02-16,07:13,Closed,63,Female,63,Male,2021,2
CR05547,Assault,Karol Bagh,2021-03-01,21:34,Under Investigation,53,Female,33,Male,2021,3
CR04574,Assault,Punjabi Bagh,2021-06-09,00:51,Closed,29,Male,55,Female,2021,6
CR05380,Domestic Violence,Hauz Khas,2022-01-18,06:05,Resolved,67,Male,21,Female,2022,1
CR04480,Cybercrime,Vasant Kunj,2023-10-15,18:21,Under Investigation,43,Male,62,Female,2023,10
CR01220,Assault,Vasant Kunj,2020-05-05,03:13,Resolved,65,Female,32,Female,2020,5
CR02517,Robbery,Saket,2022-07-12,17:00,Unresolved,47,Other,29,Other,2022,7
CR01765,Fraud,Hauz Khas,2020-09-13,07:47,Under Investigation,41,Female,64,Female,2020,9
CR02412,Murder,Hauz Khas,2023-05-11,11:42,Closed,52,Female,33,Male,2023,5
CR06249,Rape,Lajpat Nagar,2022-11-25,15:30,Unresolved,24,Female,55,Female,2022,11
CR07047,Murder,Hauz Khas,2021-12-20,16:15,Under Investigation,53,Other,42,Female,2021,12
CR01513,Domestic Violence,Lajpat Nagar,2022-10-14,17:15,Resolved,60,Other,70,Other,2022,10
CR06903,Domestic Violence,Rohini,2022-02-27,04:21,Resolved,69,Other,25,Other,2022,2
CR05168,Fraud,Chandni Chowk,2021-11-02,22:51,Closed,59,Other,60,Female,2021,11
CR09290,Kidnapping,Karol Bagh,2022-08-15,11:06,Resolved,19,Female,55,Male,2022,8
CR09450,Theft,Karol Bagh,2023-12-27,11:02,Resolved,32,Female,65,Female,2023,12
CR08200,Kidnapping,Saket,2020-12-20,08:40,Under Investigation,44,Other,50,Female,2020,12
CR05467,Burglary,Dwarka,2023-01-28,02:41,Resolved,44,Female,15,Female,2023,1
CR05471,Cybercrime,Vasant Kunj,2022-03-02,21:09,Under Investigation,74,Other,52,Male,2022,3
CR04084,Fraud,Hauz Khas,2022-07-16,09:02,Closed,64,Male,48,Male,2022,7
CR09178,Domestic Violence,Punjabi Bagh,2020-08-08,23:48,Under Investigation,56,Male,70,Other,2020,8
CR02110,Theft,Dwarka,2022-11-13,21:33,Reported,35,Female,19,Female,2022,11
CR08104,Assault,Karol Bagh,2020-05-23,22:21,Reported,20,Other,36,Female,2020,5
CR09424,Domestic Violence,Rohini,2021-10-30,16:38,Reported,55,Male,71,Other,2021,10
CR07591,Fraud,Hauz Khas,2021-08-07,07:32,Under Investigation,72,Male,66,Other,2021,8
CR02392,Fraud,Hauz Khas,2021-11-03,09:46,Under Investigation,16,Other,51,Male,2021,11
CR09193,Burglary,Saket,2021-11-10,10:31,Resolved,60,Other,61,Male,2021,11
CR08079,Robbery,Chandni Chowk,2020-07-30,19:05,Under Investigation,27,Other,40,Other,2020,7
CR00617,Assault,Karol Bagh,2020-06-28,09:24,Reported,71,Female,63,Male,2020,6
CR02982,Murder,Hauz Khas,2023-12-07,05:32,Closed,15,Male,17,Female,2023,12
CR04938,Assault,Saket,2021-04-18,18:25,Unresolved,51,Other,38,Other,2021,4
CR03803,Kidnapping,Dwarka,2022-12-05,12:28,Under Investigation,34,Female,22,Male,2022,12
CR00745,Assault,Rohini,2020-01-26,03:45,Closed,72,Other,41,Female,2020,1
CR03034,Theft,Connaught Place,2020-12-22,10:56,Unresolved,68,Female,58,Female,2020,12
CR03059,Murder,Saket,2021-03-18,05:52,Resolved,17,Other,50,Female,2021,3
CR07644,Rape,Dwarka,2021-06-05,07:51,Resolved,74,Male,33,Female,2021,6
CR03826,Cybercrime,Karol Bagh,2021-11-09,16:50,Unresolved,56,Other,65,Female,2021,11
CR09452,Rape,Hauz Khas,2023-06-25,18:25,Reported,72,Male,23,Male,2023,6
CR08185,Theft,Rohini,2022-05-10,04:37,Resolved,39,Other,25,Male,2022,5
CR05529,Cybercrime,Lajpat Nagar,2020-03-31,10:28,Closed,57,Other,46,Male,2020,3
CR05698,Domestic Violence,Chandni Chowk,2021-08-10,08:34,Under Investigation,72,Other,38,Male,2021,8
CR07412,Murder,Rohini,2022-02-28,19:06,Unresolved,16,Other,74,Other,2022,2
CR07706,Burglary,Saket,2023-09-24,01:08,Unresolved,52,Male,69,Female,2023,9
CR04184,Burglary,Karol Bagh,2022-08-27,11:08,Under Investigation,48,Male,39,Male,2022,8
CR05544,Rape,Lajpat Nagar,2022-08-22,17:54,Resolved,65,Other,27,Male,2022,8
CR04275,Fraud,Saket,2020-01-13,05:20,Resolved,25,Female,68,Male,2020,1
CR01313,Assault,Chandni Chowk,2023-01-24,00:47,Unresolved,59,Female,20,Other,2023,1
CR06444,Domestic Violence,Vasant Kunj,2022-10-18,23:32,Reported,66,Female,33,Female,2022,10
CR05538,Cybercrime,Dwarka,2020-08-31,06:11,Unresolved,51,Male,19,Male,2020,8
CR05935,Assault,Chandni Chowk,2022-09-03,07:09,Resolved,24,Female,23,Female,2022,9
CR04640,Kidnapping,Dwarka,2022-05-20,21:45,Unresolved,60,Other,26,Male,2022,5
CR08047,Burglary,Dwarka,2021-12-30,18:15,Resolved,68,Female,55,Female,2021,12
